/documents/teleconference-remarks-community-credential-holders-for-the-democratic-national-convention,"Teleconference Remarks to Community Credential Holders for the Democratic National Convention in Charlotte, North Carolina",2012-09-06,{'Location': '\n    North Carolina  '}
/documents/remarks-accepting-the-presidential-nomination-the-democratic-national-convention-charlotte,"Remarks Accepting the Presidential Nomination at the Democratic National Convention in Charlotte, North Carolina",2012-09-06,{'Location': '\n    North Carolina  '}
/documents/remarks-campaign-rally-portsmouth-new-hampshire,"Remarks at a Campaign Rally in Portsmouth, New Hampshire",2012-09-07,{'Location': '\n    New Hampshire  '}
/documents/remarks-campaign-rally-iowa-city-iowa,"Remarks at a Campaign Rally in Iowa City, Iowa",2012-09-07,{'Location': '\n    Iowa  '}
/documents/remarks-campaign-rally-seminole-florida,"Remarks at a Campaign Rally in Seminole, Florida",2012-09-08,{'Location': '\n    Florida  '}
/documents/remarks-campaign-rally-kissimmee-florida,"Remarks at a Campaign Rally in Kissimmee, Florida",2012-09-08,{'Location': '\n    Florida  '}
/documents/remarks-campaign-rally-melbourne-florida,"Remarks at a Campaign Rally in Melbourne, Florida",2012-09-09,{'Location': '\n    Florida  '}
/documents/remarks-campaign-rally-west-palm-beach-florida,"Remarks at a Campaign Rally in West Palm Beach, Florida",2012-09-09,{'Location': '\n    Florida  '}
/documents/remarks-wreath-laying-ceremony-the-pentagon-memorial-arlington-virginia-3,"Remarks at a Wreath-Laying Ceremony at the Pentagon Memorial in Arlington, Virginia",2012-09-11,{'Location': '\n    Virginia  '}
/documents/remarks-the-attack-the-united-states-mission-benghazi-libya,"Remarks on the Attack on the United States Mission in Benghazi, Libya",2012-09-12,"{'Location': '\n    Washington, DC  '}"
/documents/remarks-campaign-rally-las-vegas-nevada-0,"Remarks at a Campaign Rally in Las Vegas, Nevada",2012-09-12,{'Location': '\n    Nevada  '}
/documents/videotaped-remarks-the-observances-rosh-hashanah-and-yom-kippur,Videotaped Remarks on the Observances of Rosh Hashanah and Yom Kippur,2012-09-13,"{'Location': '\n    Washington, DC  '}"
/documents/remarks-campaign-rally-golden-colorado,"Remarks at a Campaign Rally in Golden, Colorado",2012-09-13,{'Location': '\n    Colorado  '}
/documents/remarks-honoring-the-2012-us-olympic-and-paralympic-teams,Remarks Honoring the 2012 U.S. Olympic and Paralympic Teams,2012-09-14,"{'Location': '\n    Washington, DC  '}"
/documents/remarks-transfer-remains-ceremony-for-the-victims-the-attack-the-us-mission-benghazi-libya,"Remarks at a Transfer of Remains Ceremony for the Victims of the Attack on the U.S. Mission in Benghazi, Libya",2012-09-14,{'Location': '\n    Maryland  '}
